WARNING 2025-09-25 17:37:08,213 basehttp 29272 26436 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
INFO 2025-09-25 17:38:06,926 autoreload 29272 33528 C:\Users\wendel.ferreira\Desktop\EclesiaUnity\produtiva\core\views\tarefas.py changed, reloading.
INFO 2025-09-25 17:38:08,407 autoreload 4196 30572 Watching for file changes with StatReloader
INFO 2025-09-25 17:38:17,613 autoreload 4196 30572 C:\Users\wendel.ferreira\Desktop\EclesiaUnity\produtiva\core\views\tarefas.py changed, reloading.
INFO 2025-09-25 17:38:18,653 autoreload 22556 15212 Watching for file changes with StatReloader
INFO 2025-09-25 17:38:36,061 autoreload 22556 15212 C:\Users\wendel.ferreira\Desktop\EclesiaUnity\produtiva\core\views\tarefas.py changed, reloading.
INFO 2025-09-25 17:38:36,709 autoreload 26812 20784 Watching for file changes with StatReloader
INFO 2025-09-25 17:38:45,263 basehttp 26812 27912 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 17:38:45,475 basehttp 26812 27912 "GET /static/core/js/main.js HTTP/1.1" 200 7358
WARNING 2025-09-25 17:38:48,247 log 26812 27912 Not Found: /tarefas/2/status/
WARNING 2025-09-25 17:38:48,247 basehttp 26812 27912 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
WARNING 2025-09-25 17:38:50,551 log 26812 27912 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 17:38:50,552 basehttp 26812 27912 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 17:38:51,954 basehttp 26812 27912 "GET /tarefas/ HTTP/1.1" 200 84270
INFO 2025-09-25 17:38:51,984 basehttp 26812 27912 "GET /static/core/css/style.css HTTP/1.1" 200 7297
INFO 2025-09-25 17:38:51,984 basehttp 26812 1644 "GET /static/core/css/footer.css HTTP/1.1" 200 2080
INFO 2025-09-25 17:38:51,988 basehttp 26812 5592 "GET /static/core/css/tarefas.css HTTP/1.1" 200 12625
INFO 2025-09-25 17:38:51,991 basehttp 26812 2568 "GET /static/core/js/main.js HTTP/1.1" 200 7358
WARNING 2025-09-25 17:38:51,994 log 26812 22552 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-25 17:38:51,995 basehttp 26812 22552 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-25 17:38:51,996 basehttp 26812 14352 "GET /static/logo.png HTTP/1.1" 200 117207
WARNING 2025-09-25 17:38:52,097 log 26812 22552 Not Found: /favicon.ico
WARNING 2025-09-25 17:38:52,098 basehttp 26812 22552 "GET /favicon.ico HTTP/1.1" 404 9583
WARNING 2025-09-25 17:38:57,079 log 26812 8164 Not Found: /tarefas/2/status/
WARNING 2025-09-25 17:38:57,079 basehttp 26812 8164 "POST /tarefas/2/status/ HTTP/1.1" 404 9602
INFO 2025-09-26 12:52:04,945 autoreload 23268 13020 Watching for file changes with StatReloader
INFO 2025-09-26 12:52:09,385 basehttp 23268 13692 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:09,528 basehttp 23268 13692 "GET /static/core/css/style.css HTTP/1.1" 200 7297
INFO 2025-09-26 12:52:09,535 basehttp 23268 13692 "GET /static/core/css/tarefas.css HTTP/1.1" 200 12625
INFO 2025-09-26 12:52:09,536 basehttp 23268 21036 "GET /static/core/css/footer.css HTTP/1.1" 200 2080
INFO 2025-09-26 12:52:09,541 basehttp 23268 21036 "GET /static/core/js/main.js HTTP/1.1" 200 8887
INFO 2025-09-26 12:52:09,543 basehttp 23268 13692 "GET /static/logo.png HTTP/1.1" 200 117207
WARNING 2025-09-26 12:52:09,857 log 23268 13692 Not Found: /favicon.ico
WARNING 2025-09-26 12:52:09,857 basehttp 23268 13692 "GET /favicon.ico HTTP/1.1" 404 9583
INFO 2025-09-26 12:52:11,611 basehttp 23268 13692 "GET /tarefas/ HTTP/1.1" 200 85374
INFO 2025-09-26 12:52:15,599 basehttp 23268 13692 "GET /tarefas/ HTTP/1.1" 200 85374
INFO 2025-09-26 12:52:15,619 basehttp 23268 13692 "GET /static/core/js/main.js HTTP/1.1" 304 0
INFO 2025-09-26 12:52:15,837 basehttp 23268 13692 "GET /tarefas/ HTTP/1.1" 200 85374
WARNING 2025-09-26 12:52:18,763 log 23268 13692 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-09-26 12:52:18,765 basehttp 23268 13692 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-26 12:52:22,455 basehttp 23268 27916 "GET /tarefas/ HTTP/1.1" 200 85374
INFO 2025-09-26 12:52:22,491 basehttp 23268 27916 "GET /static/core/css/style.css HTTP/1.1" 200 7297
INFO 2025-09-26 12:52:22,494 basehttp 23268 14656 "GET /static/core/css/tarefas.css HTTP/1.1" 200 12625
INFO 2025-09-26 12:52:22,498 basehttp 23268 20640 "GET /static/core/css/footer.css HTTP/1.1" 200 2080
WARNING 2025-09-26 12:52:22,503 log 23268 25684 Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-09-26 12:52:22,504 basehttp 23268 4032 "GET /static/core/js/main.js HTTP/1.1" 200 8887
WARNING 2025-09-26 12:52:22,504 basehttp 23268 25684 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 9694
INFO 2025-09-26 12:52:22,506 basehttp 23268 22136 "GET /static/logo.png HTTP/1.1" 200 117207
WARNING 2025-09-26 12:52:22,690 log 23268 22136 Not Found: /favicon.ico
WARNING 2025-09-26 12:52:22,691 basehttp 23268 22136 "GET /favicon.ico HTTP/1.1" 404 9583
INFO 2025-09-26 12:52:29,556 basehttp 23268 31732 "GET /tarefas/ HTTP/1.1" 200 85374
INFO 2025-09-26 12:52:34,801 basehttp 23268 31732 "GET /tarefas/ HTTP/1.1" 200 85374
INFO 2025-09-26 12:52:34,811 basehttp 23268 31732 "GET /static/core/js/main.js HTTP/1.1" 304 0
INFO 2025-09-26 12:52:43,239 basehttp 23268 29084 "GET /tarefas/ HTTP/1.1" 200 85374
INFO 2025-09-26 12:52:43,254 basehttp 23268 29084 "GET /static/core/js/main.js HTTP/1.1" 304 0
INFO 2025-09-26 12:52:48,883 basehttp 23268 29084 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:49,501 basehttp 23268 26724 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:50,139 basehttp 23268 26724 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:50,419 basehttp 23268 26724 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:50,650 basehttp 23268 26724 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:50,855 basehttp 23268 26724 "GET / HTTP/1.1" 200 13878
INFO 2025-09-26 12:52:51,036 basehttp 23268 26724 "GET /grupos/ HTTP/1.1" 200 14983
INFO 2025-09-26 12:52:51,060 basehttp 23268 26724 "GET /static/css/style.css HTTP/1.1" 200 4331
